text,url
@Dave_Sandford @WarrenKeelan Too mesmerized by the wave itself. Color is spectacular!,twitter.com/anyuser/status/726921131744219136
"@RAZRSHRP_BARBER can't do that man, just middle of the road weight, hella reps. Tighten them babies up.",twitter.com/anyuser/status/726921131354005504
Can you recommend anyone for this #Retail #job? https://t.co/TnIqEjcjF5 #Diversity IN #Veterans #Hiring https://t.co/t9VF2jcdm5,twitter.com/anyuser/status/726921131286913024
SHELDON  #carsonshelter #Gardena #LosAngeles #LACounty #Foster #Rescue #Urgent #GSD PL RT https://t.co/wTIq628jsQ https://t.co/IReR4THuE0,twitter.com/anyuser/status/726921131622440960
@MissAngelaDavis @srekal_1 ... I think this was a very backhanded compliment???,twitter.com/anyuser/status/726921133224681472
"if I had to describe my prom experience in three words I'd have to say it was calm, appropriate and responsible",twitter.com/anyuser/status/726921134780768256
"thank you for writing ""UR GAY"" in big letters with your finger on the dirty hood of my car, it's scratched into my paint now :'-)",twitter.com/anyuser/status/726921136144015360
Some people we meet of the opposite sex are best kept as a friend.  Because you'll always have higher expectations for a life partner.,twitter.com/anyuser/status/726921136479567872
Reminder: Jr &amp; Sr. Tryouts Monday May 9th 6pm Mt. Pleasant HS. Player Indemnification for needs to be completed and notarized to tryout.,twitter.com/anyuser/status/726921137033207808
@BoesenRKA I can't find a good enough mighty ducks gif in response... #dammit,twitter.com/anyuser/status/726921136945000448
@T_Heard @Dbacks Swept at home by the Rockies? https://t.co/vVTJwSNUeU,twitter.com/anyuser/status/726921136445890560
Don't know what love is and I don't hate anyone. No matter how bad things ended https://t.co/UQ5HuYns5l,twitter.com/anyuser/status/726921139100983296
@Stiffyboy64 @TheNotoriousMMA @Reebok from a Nate Diaz Asswhipping. lol :),twitter.com/anyuser/status/726921138962452481
@LikeALostFire @Prolifers4Trump @AuditTheMedia don't be silly try saying something that makes sense you might like  it &amp; realize truth,twitter.com/anyuser/status/726921139293962241
@VoiceOfTheStar you are so right. Lol. Don't get me wrong. Rooting for Jaylon big time.,twitter.com/anyuser/status/726921139109376000
I have like 5 people on notification watch on insta and twitter. they're like the only people I care about tbh,twitter.com/anyuser/status/726921139281231872
Speak the fuck up and say how you feel or suffer in silence is how I feel.,twitter.com/anyuser/status/726921139931369472
There's less then 4 weeks left of school and all my teachers decided to pile up the homework :)),twitter.com/anyuser/status/726921139981836288
"Come on everybody, we can get through these last two weeks of classes! Let's GOOOOOOO",twitter.com/anyuser/status/726921139885219840
Congrats to our boy Tylor Harris on signing with the Seattle Seahawks! #tractionfootball #dlinepride #NFLDraft2016 https://t.co/vy62tackgd,twitter.com/anyuser/status/726921139323297793
@JarodKintz1 totally get that...it's like the weeks just slip away day by day by day....  : ),twitter.com/anyuser/status/726921139549675520
@Karoli @LiberalMmama Apparently it's a problem if she's not a royal British (white!) male.,twitter.com/anyuser/status/726921141168672768
"Why u gotta fight with me at cheesecake, u know I love to go there!!!!",twitter.com/anyuser/status/726921141202243584
@Catvanzyl @snarkNbb agreed I think they should all be recruits I find it fun to watch how newbies play like them early days,twitter.com/anyuser/status/726921141688868864
"@rabois haha, I'm sure the first thing Trump would do if he wins is pardon Hillary. You're hilarious",twitter.com/anyuser/status/726921141701341186
@BloodtoBloom Little tomatoes. Celery is nice. Carrot shavings. Crumble cheese. Add raisins and/or pine nuts to next-level that shit.,twitter.com/anyuser/status/726921142171131906
Incredibly proud of my teammates! Congrats guys! @AofOBurns33 @BostonStiverson @ggronko @lhayes68 @WhItehair76,twitter.com/anyuser/status/726921142129168384
when they say the AP exam questions only get harder as you go but you don't know the first quesion https://t.co/hb5oFKSRi9,twitter.com/anyuser/status/726921141323988992
@tinaloehmann19 @LaserLoeken @Don_King_Trader I'm good. Loaded up months ago and just waiting.,twitter.com/anyuser/status/726921142728970240
More of my friends need a twitter because half the stuff they tag me in on Instagram I've already seen on twitter.,twitter.com/anyuser/status/726921143739777024
@FocusOntario   Good interview with Minister of Health. Sorry he wouldn't answer last question  but not unexpected.,twitter.com/anyuser/status/726921143601520640
"#F2Y ""ion really think so "" #ALLIKNOW hosted by @djmrrogers https://t.co/O1zqqGJuEe",twitter.com/anyuser/status/726921142288584704
I really wish I had an unlimited supply of ruffles cheddar &amp; sour cream chips,twitter.com/anyuser/status/726921144759103488
"I got $50 gift card to Chick Fil A. $25 on a Marta breeze joint. As well as student login for campus wifi. Atlanta, y'all been beautiful.",twitter.com/anyuser/status/726921146122170369
"Great line ahead of #Game7 - the #Pacers are trying to win, while the #Raptors are trying not to lose...",twitter.com/anyuser/status/726921147464425473
@Gu_TRILL @mustafa_ASKAR15 idk what ether means bro but I hoped you like the track,twitter.com/anyuser/status/726921147434995712
@karenfowler2061 Save room for love give me the green light John Legend I have loved you ever since I couldn't I have you still do love you,twitter.com/anyuser/status/726921148143931392
"""Connecticut governor honored for welcoming Syrian refugees"" - https://t.co/ebPhphyK97",twitter.com/anyuser/status/726921148177518592
@mak_morn3 You are a cunt. You are literally everything that is wrong with this country.,twitter.com/anyuser/status/726921148601143298
"if you follow me on @Spotify you will see, currently, i am listening to the new @RobZombie record...",twitter.com/anyuser/status/726921149079273472
"If you drive drunk, you're a selfish POS. Call an Uber...call a friend. I lost yet another friend to this stupidity and Its gotta stop.",twitter.com/anyuser/status/726921149783777280
@MarcLumberjack how old is he? are we talking like /legitimate/ sociopath?,twitter.com/anyuser/status/726921149980889088
Ion know I'm gone keep doing them cause I'm high and I'm focused  https://t.co/No1yh7KOBm,twitter.com/anyuser/status/726921150270332928
"@RealOrangeCat @starkshomes @tedcruz @realDonaldTrump Can't answer the question can you. His own WIFE said it, try to understand that.",twitter.com/anyuser/status/726921150920445952
@CoreoNews He was probably just happy they answered his phone call this time. @ChandlerParsons,twitter.com/anyuser/status/726921151125942272
"Home homies.  Back from diving. (@ PC's Havana Lanai in Clermont, FL) https://t.co/BkVtoDdAm8 https://t.co/ptFVYBzI9W",twitter.com/anyuser/status/726921148701786112
@NYGovCuomo lapdog @PreetBharara who covered up Cuomo's corruption in hopes of being Cuomo's Lt gen @WGRZ: Schumer,twitter.com/anyuser/status/726921152749277184
@CheckOutMyCards hey I forgot my username and password is there anyway you can dm me I want to start selling again,twitter.com/anyuser/status/726921153651052545
#territorialcupseries is now trending in #Tempe https://t.co/QgfgpXO6tv,twitter.com/anyuser/status/726921154577977344
It's kind of sad of how I go to the men's bathroom and other men saying wrong restroom thinking I'm a female  https://t.co/XqY0WsCGRc,twitter.com/anyuser/status/726921155181969408
I don't think I'll ever love a group of men more. https://t.co/WWtSjHd89y,twitter.com/anyuser/status/726921154875691009
"I though I would feel relief when I finished my thesis...but no, more anguish.",twitter.com/anyuser/status/726921153902571521
@Kristen8108 boo! I did that once jumping into a NYC when it was pouring.  Split my forehead open.  Wouldn't stop bleeding.,twitter.com/anyuser/status/726921155521605632
@LePainQuotidien - #FAIL closing time: 8 PM.  Espresso Machine turn off time? 7 PM. why?  shrug.  #badservice https://t.co/gkGLU66O7K,twitter.com/anyuser/status/726921155622387714
"Interested in a #Nursing #job near #Phoenix, AZ? This could be a great fit: https://t.co/YK0pRTBTZK #Hiring",twitter.com/anyuser/status/726921156465295360
"See our latest #Stamford, CT #job and click to apply: Assistant Controller - https://t.co/ZxBohjIJO3 #RHMRJobs #Accounting #Hiring",twitter.com/anyuser/status/726921156742119424
"I just want more and more people to see and appreciate the quality work that I produce, but I guess that will never happen.",twitter.com/anyuser/status/726921156415070209
She mad bout me being in her car .. But I was jus in her car with her a few weeks ago... Lol wtf,twitter.com/anyuser/status/726921157342015489
"Can you recommend anyone for this #Nursing #job? https://t.co/aCTPXGrhEE #Phoenix, AZ #Hiring",twitter.com/anyuser/status/726921157421592578
"Jacob Gleeson, @jgleeson20 is now trending in #Portland https://t.co/xoOjyKB4ez",twitter.com/anyuser/status/726921157941796868
Momma was a saint yea she raised me real good. All because of her I don't do you like I could. Don't make me give you back to the hood.,twitter.com/anyuser/status/726921157887172608
"@Glamorousgurl35 If I traveled as much as J supposedly does on the weekends, hell I couldn't work during the week, I would be so tired, lol.",twitter.com/anyuser/status/726921157987815424
Arrest | Don Mills Rd &amp; Parkway Forest Dr [33 Div.] 05/01 19:43 #Henry_Farm #Toronto,twitter.com/anyuser/status/726921158243831810
"@OldNavy like first off, GO OLD NAVY!! thank you for promoting NORMAL things like an interracial family! second, thank you for standing +",twitter.com/anyuser/status/726921160022065153
"Infrastructure Architect - Cognizant: (#MercerIsland, WA) https://t.co/KAJsAzoPVX #IT #Job #Jobs #Hiring #CareerArc",twitter.com/anyuser/status/726921159577505792
This weekend taught me a lot as far as owning a situation and making it the best situation!,twitter.com/anyuser/status/726921160550682626
@Kiki5851 @bprice930 @pearljam7279 not really just the numbering is different since I had my season tickets. Higher that I thought,twitter.com/anyuser/status/726921160810713090
"#SanMarcos, CA #Retail #Job: AT&amp;T Retail Sales Consultant at AT&amp;T https://t.co/MvBZwNjJEl #Jobs #Hiring #CareerArc",twitter.com/anyuser/status/726921160412143617
"Want to work in #Deerfield, NH? View our latest opening: https://t.co/tXrRrxn8NZ #Job #Jobs #Hiring",twitter.com/anyuser/status/726921160768679936
"I hate that text that says ""You've used 100% of your high speed data, your downloads and apps will run slower than usual""",twitter.com/anyuser/status/726921161318105088
"Interested in a #Accounting #job near #Stamford, CT? This could be a great fit: https://t.co/3UWpgOIRTD #RHFAJobs #Hiring",twitter.com/anyuser/status/726921161276162049
"This #Retail #job might be a great fit for you: Retail Store Positions - https://t.co/K6oKOSseO4 #Carrollton, TX #Hiring",twitter.com/anyuser/status/726921160567328768
My grandpa just walked out with a coffee can of pennies.. Said him and Henry bury them in the yard....... Cheap entertainment I guess???,twitter.com/anyuser/status/726921162916241408
@WasTalCo lmao I'm just petty but too lazy to argue even if it is true,twitter.com/anyuser/status/726921162458959873
"We're #hiring! Read about our latest #job opening here: Part-Time Community Marketing Specialist - https://t.co/iZftfXQeRa #Torrance, CA",twitter.com/anyuser/status/726921163067129856
"Can you recommend anyone for this #Education #job? https://t.co/rzRV9s6Hdc #LomaLinda, CA #Hiring #CareerArc",twitter.com/anyuser/status/726921163251699716
"The more 'other' you are, the more reslife wants you to work for them. It's fucking lit.",twitter.com/anyuser/status/726921164581396481
"Join the Panera Bread team! See our latest #Hospitality #job opening here: https://t.co/ocSKjIr977 #Wilmington, NC https://t.co/W22hpzDiHi",twitter.com/anyuser/status/726921163549495296
This #Hospitality #job might be a great fit for you: Barista (US) - https://t.co/zbv4p82vPI #Veterans #Hiring #CareerArc,twitter.com/anyuser/status/726921164967186433
My babies did such a good job last night and I'm so proud of them they make my heart gush! @kidstand https://t.co/ieYcO1jsi2,twitter.com/anyuser/status/726921162807078912
Waiting for the final tally!! #cd7 #cadems #werewithher https://t.co/dlnJXXxnlv,twitter.com/anyuser/status/726921163893428224
What historians should be thinking about--Part 2:  https://t.co/5yBMCBbOuX #twitterstorians,twitter.com/anyuser/status/726921166053629953
Lieutenant Dan trying to get a lift this summer @JoshuaTWoolard https://t.co/BZpz8juqzt,twitter.com/anyuser/status/726921165579628548
"@SportsGamersOn @MLBTheShow you mean 1.04... And ""challenge failed"" is back",twitter.com/anyuser/status/726921166670036993
@dnf17 @AndrewDYounker not gonna lie the desert temple was kinda ruined by wolf/human switching,twitter.com/anyuser/status/726921167592914944
"Interested in a #Physician #job near #Montgomery, AL? This could be a great fit: https://t.co/FhWfhvU1MH #Veterans https://t.co/6opddrMLeA",twitter.com/anyuser/status/726921166225448964
@dfreed1 @Kris_Frieswick @fendien if one thinks they'll attract the best talent by offering perks they have a lot bigger problems,twitter.com/anyuser/status/726921169237061633
"@USFreedomArmy @GDVegasK Wellfare, (Gov dole) or BETTER INTEREST OF ALL - Very different things !",twitter.com/anyuser/status/726921169459380225
Terrific birthday weekend.  Thankful for amazing family and friends.  Looking forward to the year ahead,twitter.com/anyuser/status/726921169081761793
"You know you have your priorities all wrong when your phone autocorrects ""Sunday"" to ""Funday""",twitter.com/anyuser/status/726921170268901376
#jazz #sundayjazz #sundayfunday @heritagephilly @ Heritage Northern Liberties https://t.co/RfFr2pO4sc,twitter.com/anyuser/status/726921169862049792
These #two. #bromance. g.w.price lukesculpture @alteredagency #nyc @ Hudson Hotel https://t.co/Mbhff6nnwA,twitter.com/anyuser/status/726921170461798400
"Lol I blocked this nigha and he still finding ways to contact me,leave me Tf alone already",twitter.com/anyuser/status/726921170721759232
"People make mistakes, we all do, forgiveness is needed when nothing else is possible",twitter.com/anyuser/status/726921171384602625
Our city has been hurting first #kirkwashingtonjr then #Prince let's celebrate n keep there legacy alive #LEGENDS https://t.co/4OdX1FAmp9,twitter.com/anyuser/status/726921170155532290
@FourScore64 maybe that is because the original creator came back and probably said fuck off to some of the writers.,twitter.com/anyuser/status/726921171606843392
I hate how girls always gotta try and be ah bigger bitch than the next bitch like its never that serious,twitter.com/anyuser/status/726921170730127360
"@z_is4zombi @GizmoHasAPosse Any suggestions on titles I should be reading?  It could be Marvel, DC, or indy.  Trades are ideal.  Thanks!",twitter.com/anyuser/status/726921172735107072
"do you take a shower everyday? (be honest) *some of y'all don't, so don't lie*",twitter.com/anyuser/status/726921173276184578
"@anyabelisle @Bourdain @PartsUnknownCNN Anya, from what I can tell Anthony likes most bars......love the show.",twitter.com/anyuser/status/726921175478210566
One of the best @NWSL games I've seen so far this season. Two solid teams competing hard. Tune in!  https://t.co/h0zrxwgF0G,twitter.com/anyuser/status/726921175121727488
"When a random girl gives me Claritin because she can see the allergies taking over my life, faith in humanity",twitter.com/anyuser/status/726921175918645248
LAS VEGAS SHOW-6 DAYS AWAY at Eagle Hall w/@eidola @Orangesband @weareVIS &amp; more! $11 each I deliver 702-498-4488 ! https://t.co/byWUZodgvp,twitter.com/anyuser/status/726921174387580928
@victoriaswanso Just another rEason you are so beautiful without makeup.,twitter.com/anyuser/status/726921176870707200
By this time next year I should be getting ready to move to a new state,twitter.com/anyuser/status/726921178854490112
#AllyIsSpecialBecause just started trending with 10367 tweets. More trends at https://t.co/IvleifByXY #trndnl,twitter.com/anyuser/status/726921179131314176
This wd probably just enable #sexism even more--like it used to. https://t.co/IGSZ5HgXQd,twitter.com/anyuser/status/726921179236319232
You never know another person's struggle until you really hear the story,twitter.com/anyuser/status/726921179609595904
"Literally every episode of old fairly odd parents:
*wakes up*
Timmy: It's the weekend! No Vicky!
*Vicky shows up*
Timmy: da fuq
Parents: sry",twitter.com/anyuser/status/726921179475357696
@Bbrraandonaye how do you feel? I literally died like 6 times today. Haha,twitter.com/anyuser/status/726921179731120128
@SunwantsTzubad why you #DrTouchyFeelyTooMuch's think it's your right to say what reality is I''ll always laugh at! https://t.co/eL7WnDHRv4,twitter.com/anyuser/status/726921179731222528
"Johnsons hit &amp; pitch @USF_Baseball to pair of walk-off wins &amp; sweep of CSP Sunday. #CooPride
https://t.co/RricCbLFBJ https://t.co/fF5mkOYbos",twitter.com/anyuser/status/726921178506358784
