3	If your last name starts with H and O, May is your month to renew your tag. Here's some college tags to choose from! https://t.co/5TcpWMsAhi
0	My minds goin crazy, but I still look hella calm I've been feelin Under Pressure
0	Pet Talk Pet Trade Troubles https://t.co/np9wC7N8aF
3	@Gre8tness @Pirates Even last year, AJ was running on empty and had an anomaly for 1st half. Lost in 2nd half. Need starters
0	@ladygaga give me att
3	#NAB2016 Check out our interview with @Band_Pro IB/E Raptor #Macro Lenses  #cinematography https://t.co/4SNTUttGWq https://t.co/Lm55kV95oy
0	@TheRock Used your alarm this morning. Didn't completely wake me up so I was dreaming you were singing me good morning sunshine for an hour
0	Lawn aeration complete  (each plug is bigger than your thumb) https://t.co/kyyIL16UjI
0	@forumbluegold Nothing against Lou, but he sticks out like a sore thumb with the others.
0	failed my midterm! its calc all over again!
0	I'm so hungry
0	Little Brother gave us a few classic albums
0	do you ever Cry https://t.co/x4yaqGi38L
0	@THEOG_Lik nope but he said I can come to his office tomorrow
0	Today my 2nd graders read The Pirate Substitute so I showed them I Am A Pirate King from Pirates of Penzance #theatre #pirates #broadway
0	@ABC @DavidMuir  Hey David https://t.co/0zRNmW9RZm
0	I KEPT MY SCHOLARSHIP YAYAYAYAY
0	Y'all make me stay fucked up, I can't deal.
0	I might care a little too much about @HamiltonMusical and that's okay
0	Today's video features my 1st @ipsy glam bag! Makeup tutorial &amp; first impressions included! https://t.co/ycSqDP7Vos https://t.co/7dUH2kSdyZ
0	Make u do a double take again @ Mercyhurst University https://t.co/B6bT3dltw8
0	I would love to show you my #listing at 18800 NE 29th Avenue PH9 #Aventura #FL https://t.co/ec2lMRaVjn #realestate https://t.co/lBvmRdDjwq
0	biiiiiishhh. u gonnaaa @HONEYDIJON?
3	Rachel says she is an emotional photographer, not a portrait photographer. #profspin #docyourworld2016
0	@GingaSnead so obsessed with how pretty you are
3	man it's something when a mf will like pictures from a yr or 2 ago smh like wth are u doing how did u find that and why
3	cuz it's the best movie franchise in the history of movies  https://t.co/XtfYUL0xpe
0	@YUNGSADISTlC I used 2 work there!!!
0	I got offered free dabs and weed yesterday and I did not accept
3	@KIENDYGURL @lonj91 @TheBESTthatdidi @Byg_Tymer @40ozforte like if kayne did a dr dre no detox album i would be ok with it #kaynefatigue
3	1969, but still.  Afeni Shakur Was A Mother And A Revolutionary https://t.co/fy3r9FQ3EB via @thefader
0	North Star!!!  https://t.co/jV8eODsRyS
3	Former #UVa star Ryan Zimmerman had 3 hits and scored 2 runs in the Nationals 13-2 win this afternoon against the Royals.  #Nats are 19-8.
0	The last song will always be one of my favorite movies
0	I deserve it https://t.co/4MSEsJf3zW
0	@WWHorne  New novel reveals how dealers sell yesterday's trash at tomorrow's prices.   https://t.co/30WIiuxiJe https://t.co/v9sqL2SCSP
0	When ur math professor forgets to give the proctor your final..................
0	7. Favorite quote https://t.co/8zccTxVwmA
0	@starinnahuatl @cthagod I'm saying. That shit motivated me so much.
0	Where the bad bitches @?
0	@_ramirezedith oh they take 5 ever
0	my literature discussion section is so fucking boring I want to die
0	Girl I fuck who I want And fuck who I don't
3	Fuck, I can't wait till midnight and all the #MayThe4thBeWithYou tweets will be done. Wait, then we have a day of #CincoDeMayo tweets #fml
0	@JewelzJess @SialeGang OMG can we do this lmao
0	I have detention tomorrow cause I'm always late to school rip
0	lmao I hate jeans that aren't high waisted
0	@WWETOWNnation Thank you So much!
0	:0 cute @pnkbean https://t.co/IYNuZ6nt3H
0	I want to go hiking this weekend
3	how'd you teach yourself how to smile @ University of Toronto Scarborough (UTSC) https://t.co/pvKZvI9Ljq
0	My Man Sam draws #KyDerby Post Position No. 6
0	Mother's Day  https://t.co/FBy2CEqFuI
0	I swear you beg for attention
3	Commemorating #YomHaShoah by hearing the remarkable story of Holocaust survivor Irene Weiss. https://t.co/KJ3uy2usMC
0	Lorddd if this guyyyy dntt leaveee
0	They say im trendy like i come after a pound sign #Mac
0	I only affiliate myself with Real
0	Goals  https://t.co/PYimT0USEM
0	@LittleWomen_TV Wake up! Your friends were right before and they are right now
0	shut up you sound dumb
3	@RandyMillam @jeffersonianguy ok I'll keep laughing, because Cruz brought this on himself, with the help of angry Cruz crybabies.
0	Drawing star wars is too much fun https://t.co/fJAeUfnHlV
0	My moms a fucking plohhhhnt and my dads a bitch!!!!!
0	So I'm getting ffxiv on Saturday and I don't know what race to be or what class
0	@_LaMorena14 it's the worst! I hate the blue line !!!
0	Test. Bob
0	Top 5, Top 5, Top 5
0	Shit change people change life goes on
0	@CharlieWisco @BarstoolTrent @TheClemReport @ColeyMick not saying it's a bad thing buddy
3	Anyone who has seen Sid's gear knows this is absolutely true.  https://t.co/WgAGvxEYgB
0	So annoyed probably going to take a bath and cry about chuck and Blair
0	I love jhene aiko.
0	@JoshuaKelly116 not sexist but peculiar, when ever (an why would?) delegate front runner drop out of a campaign? @elizabethforma
3	@PavlinaOsta Not Your Average Teenager, She Holds the Record For Most Interviews in One Day - https://t.co/SuDtNk1bl5 via @BoldGlobalMedia
0	I just want his attentionnnnn
3	@PavlinaOsta Not Your Average Teenager, She Holds the Record For Most Interviews in One Day - https://t.co/SuDtNk1bl5 via @BoldGlobalMedia
0	my car is shaking sitting at this stop light with how hard this wind is blowing :(
3	@LauraDeMarcoCle @clevelanddotcom @CVNPNPS @CVCountryside Picnic in the Park June 18th! https://t.co/wMhhd5GOko
3	I am Welsh. I demand reparations from the Anglo Saxons. I will accept payment in Longships &amp; Mead.
0	@SouthsideJQBred yep, Apple took either a 23 or 28 (I couldn't tell) and Shep took 87.
0	Recognized at the 2016 All-Faculty Recognition Reception! https://t.co/cEULTWGpZy
3	Supplemental Health Care #Healthcare #Job: Travel RN Needed in SC (#Greensboro, NC) https://t.co/5RlrxHBZrU #Jobs #Hiring #CareerArc
0	@LinkedInMktg hey guys, thought you changed the targeting so we can enter more than 100 named accounts. not true?
0	Time after Time
0	@Jalccantara phew. u scared me
3	*Rachel reading the Edu study guide* "what is learning?... Something that doesn't happen in college" @WRachel15
3	#KeepWinningHillary? Needing voter suppression and media manipulation isn't "winning". #DropOutHillary #KeepCheatingHillary
0	Mae &amp; Lauren in glasses &gt;&gt;&gt;&gt; https://t.co/Rfvir4P0Zm
0	Your never gonna be happy, until you love yourzzzzz
0	Today's one of those days things that wouldn't usually annoy me are annoying me.
3	Have to do SOMETHING while waiting for that scrip to fill. &amp;they have Oregon Blackberry custard this month? Bonus!! https://t.co/wgBV0HN5Tc
0	@NYDNSports who cares?
0	Dr Ronald Tompkins: Transcripteomic research suggests that  Adipose tissue acts an immunological organ after burn @Ameriburn
3	Congrats to Real Madrid they secure their seat in Milan. Good fight from Manchester City. https://t.co/nDSdvZoQn0
3	#BusinessMgmt #Job in #Phoenix, AZ: Territory Sales... at The Job Window Enterprises, Inc. https://t.co/OyElgcPvj3 https://t.co/hsBa5kcWuN
0	I'm at Target in Austin, TX https://t.co/gdMxFAeBzQ
0	I've been sober for a long time
0	My Left Footballers #ManlyBookClubNames
3	same :( been craving it for the longest https://t.co/TxOMnbIIIO
0	I KNEW HE DIED AND IM STILL SO EMOTIONAL
0	Wow, 20 years !  https://t.co/roY8i659I1
3	Would you rather have a liar, a moron, or someone that inspires future generations be your president? #DropOutHillary #BernieOrBust
3	@behmer88 Found on the interwebs: The rarely seen Comic Sans decorated watertower. https://t.co/4xiPUd0xPo
0	rather be #jacking. https://t.co/OQXgv5UoEh
0	MY PARENTS JUST PRANKED ME.
0	Im actually so bored I cant handle it
0	Happy bday @mariadecetise !
0	the day you stop lookin' back is the day you start movin' on
0	@47Brenden @alexishunter199 gonna be the hottest couple bc of me
3	so went to my work, bought a salad, dropped it in the parking lot. got a new one, came home, dropped the dressing on my foot #badluckmal
0	@JudeWakim @eli_brahh love u Damien
0	@QoSBaszler I just finished watching straightshoot. Did I hear correctly, you are booked for another @aiwrestling show???
0	Helping our friends. @PomonaUnified https://t.co/31VESmeFlI
0	Only in alliance https://t.co/cNeGsDha5g
0	If you don't have flu-like symptoms during finals are you really even trying?
3	#BusinessMgmt #Job alert: District Manager Trainee-Retail Sales | Speedway | #Napoleon, OH https://t.co/d2an3aJj2E #Jobs #Hiring
0	@hayleyrlws thanks dog
0	So fuckin frustrating.
0	2 years ago real defeated Atletico in extra time after a late regulation goal by sergio ramos
0	None of this should be about me. It should be about everyone else. I see that now.
0	@TrevorOzawa have a few relocation questions for you if you dont mind chatting on dm
0	A great moment from #TheSynergySeries last week! https://t.co/xUeS1cy68V
0	Happy birthday you ASS @Ryan_Ham31 https://t.co/vEvBKzX07L
3	Express #Sales #Job: Sales Associate (#FtLauderdale, FL) https://t.co/xFD1u9PPi8 #express #Jobs #Hiring https://t.co/eigphqCkoh
0	@oreillyfactor Punk that Mexican out...get his citizens out of AMERICA
3	#Hospitality alert: Server - Food Server (No... | Sunrise Senior Living | #SealBeach, CA https://t.co/8VB5cr1Vtu https://t.co/AV6zi7TCBU
3	@ebbtideapp Tide in Sharptown, Maryland 05/05/2016  Low 10:12pm -0.3 High  4:28am  3.2  Low 10:54am -0.3 High  4:55pm  2.8
3	#Transportation alert: Truck Driver - Hiker/ Vehicle Transporter/CDL... | Penske Truck Leasing | #LosAngeles, CA https://t.co/IsfqNSGot9
0	Wtf is going on in Nashua. Sirens for hours
0	@DShane23 @v23dbest one of them is a GOAT without an argument the other one is iffy
0	Is After's really that good?
3	This #Accounting #job might be a great fit for you: Senior Internal Auditor - https://t.co/3S2NZkkQ7C #Rosemont, IL #Hiring #CareerArc
0	I will never become blind that the "COLOR" of my skin makes some think less of me. We still have a lot of growing to do AMERICA #racematters
0	my family r sum fuckin savages my moms wife asked on FB what should she do for my mom as a surprise &amp; my gma goes then it's not a surprise
0	@ItsRaniiiii @redbull that looks awesome. What's the flavor?
0	That makes so much sense.
0	Please don't forget he's still a dumbass for this "small" prank
3	@EerieEnchilada Well, she was pretty strong about installing that right-wing dictatorship in Honduras &amp; throwing the super-predators in jail
0	People really be perpetrating.
0	these niggas so predictable
0	Quote of the day:  You may be disappointed if you fail, but you are doomed if you don't try.
0	@Petroulax_ I don't know why it's just so funny
0	It doesn't surprise me that I'm always mad by the end of the say
3	Can you recommend anyone for this #job? Barista for Vermilion Valley - https://t.co/i39AorcH1M #barista #Amherst, OH #Hospitality #Hiring
3	@WEForg &amp; @WateReuseAssoci new  #economic analysis on #SRF funding will create 500K jobs - https://t.co/wgtze23QYE
0	Jacob vs. Shawn.  Shawn sings like an angle. Jacob sings good but average good.
0	Ainsleigh Hayes was the best character on West Wing. Hands down.
0	I really got my shit together this semester. I'm so proud of myself.
0	@charliespiering Is this the new "more Presidential Trump" we've been hearing about?
0	This should be a warning to AHL fan bases. Support your team and fill the damn building.
3	#CareerArc #Retail #Job alert: Full Time Supervisor | Levi Strauss &amp; Co. | #KansasCity, KS https://t.co/i1egjO6bKP #Jobs #Hiring
0	I've never cried at school and wasn't bout to start today lmao not for your bitch ass
0	be the christopher wilde to my jessica olsen !!
3	ELCA 2B makes great diving stop, but bounces the throw past first, run comes in. First and third, 2 out, 2-0 @tattnallsports
3	Focus on everything that's working and do t lament about what isn't working https://t.co/YxhsAxhrPR
0	Trooper https://t.co/M3xE2XB17F
0	@motormouthcrazy @MyIrishPirate What they say never has any logic. They just need to stop living in denial.
0	"Did you call him daddy" *me falling on the floor laughing choking* https://t.co/ZdvkEYi7Ar
3	My first academic year working as a grad. Assistant at Emerson in the Student Life office has come to a close :( but ill be back next year!
0	How do you get 1340 and 1444 mixed up?
3	#CareerArc #Government #Job alert: Monitor I Community Corrections | CCA | #SanDiego, CA https://t.co/uiJKNX5fNY #Veterans #Jobs #Hiring
0	@Tatem10 use all dat ass girl
0	@CynicalCouple @MataLeao And the score is 15-Love. Still Kathryn's serve.
0	@KarahG_ lol okay I'm about to text you.
0	@LindaRiley8 Thank You!
0	Ya still worry about how many bodies someone has lmfao???
3	We're #hiring! Click to apply: Cath Lab Tech - https://t.co/6OpbTIvMct #Healthcare #Columbus, OH #Job #Jobs #CareerArc
0	@mo_daddy52 you don't ever text me so
0	WHOA $TSLA @elonmusk says 200k Model 3's WILL BE DELIVERED in 2017!!!
0	Mood https://t.co/QdxQGDstxl
3	@ZoeQuotes13 houston symphony is doing a night of Bowie in June. For tickets today! #likemimds
0	@T_Kaleel41 @cavs hell yeah have fun boss
3	Gonna start putting nails in my driveway when I'm gone so people don't take all my damn parking
0	@smashhhleyyxo @Jaclynhill yooooo me always. J hill is life
0	You deserve better
0	Do any of y'all have that Scorp app?
0	Just took the meanest nap
0	I'm done playing these games.
0	Just posted a photo @ Conover, North Carolina https://t.co/VLql46Lcqz
0	@LilWoodyMane_ yeah in Murfreesboro
0	NOOO MY BOY CHRIS BOSH
3	If you're a #Nursing professional in #Buckhead, Georgia, check out this #job: https://t.co/80nV3XWTaN #Hiring #CareerArc
3	Want to work in #GrandJunction, CO? View our latest opening: https://t.co/qSptzYSqao #Nursing #Job #Jobs #Hiring
0	I literally just flipped out because I thought I missed the @parmalee livestream but in reality they did
0	Fell asleep on my brothers bed. Yeah I'm about to take a shower and KO. I couldn't even make it to 7:30. #Tireddd
0	I had crazy ass baby fever WTF
3	Join the Aerotek team! See our latest #Manufacturing #job opening here: https://t.co/Ohr4Um3gPo #Monticello, MN #Hiring
0	In the agg pull-up
0	And more .. #LarryEllison #Oracle @WomensProspects  https://t.co/HflGQkLtgu
0	@alreidxo @spencerb137 that was your first mistake
0	Subway is sounding too good right now.
3	Gutfeld STILL on the five! Unfreakinbelievable! He's a childish moron of a clown!
0	I didn't want this to happen
3	Ya know that machine at the eye doctor where you stare at that tiny picture til an unexpected blast of air violates your eye?
0	"I saw a flower yesterday and it reminded me of you cause it was beautiful"
3	Can you recommend anyone for this #job? Float Pool - M/S Stepdown Non-Vented Pts - https://t.co/KFg4Hn50ol #Durham, NC #Nursing #Hiring
3	Favorite Health Care Staffing #Nursing #Job: Interventional Rad Tech | IR | IR (Contract) (#SaintPaul, MN) https://t.co/hTPQP4Yxgn #Jobs
0	this looks so cool lol @reid_riddleee @AlexandriaTrues @MaddyStutts https://t.co/kOckHyE9xq
0	Sad I haven't seen @PaigeRau yet and we live in the same town
0	@cd5762 Hillary is VERY unpoopular.
0	Run it on 8ball Pool
3	Thank you @AlexPellom! We appreciate you sharing your insights and advice with the #nonprofit community. #HHS_2016  https://t.co/EykLQuo6kp
0	@Reuters We'll go ahead and make them prove that.
3	There's plenty of fish in the sea, never fight for someone who doesn't give a fuck about you , they're not worth it.
3	Can you recommend anyone for this #Retail #job? https://t.co/Z0lz7hiFd9 #Dallas, Texas #Hiring #CareerArc
0	Add me ' https://t.co/PgjShDpZ9A
3	We're #hiring! Read about our latest #job opening here: Staff Research Associate II - https://t.co/w44vUu0THk #LosAngeles, CA #CareerArc
0	@SophieCucci you have to come next time
3	#Hospitality #Job in #Phoenix, AZ: Crew Member / Customer Service at Einstein Bros. Bagels https://t.co/X5jwM7Qy6s #Jobs #Hiring #CareerArc
3	J. Crew: Associate Manager, J.Crew Retail, Rockaway (#Rockaway, NJ) https://t.co/bZJ4fVmBvA #Retail #Job #Jobs #Hiring #CareerArc
3	GCT picks up another run on a 2 out double by Trayce Williams. Driving in a run that reached on FC error. Eagles 3, FC 0.
3	&lt;strong&gt;Clinical Manager Perioperative Services&lt;/strong&gt; - NorthBay Healthcare: (#Fairfield, CA) https://t.co/CArUAIfx30 #Healthcare #Job
0	@LJDon3 @ConnerNeuman @quintonhammer @YaBoySteves Take Care will always be drakes best work
0	@camdonkay @ChanceActivity @graceandersonn that's amazing,
3	Can you recommend anyone for this #Automotive #job? https://t.co/sAunc0lCpO #MILWAUKEE, WI #Hiring #CareerArc
0	@moleakiaaa all cute and stuff
0	@JoeRabadi_52 I think the only two that come awfully close to that mold are Forest Hills Drive and To Pimp A Butterfly
0	I have a lot of stuff to tweet but I'll sound really gay.
0	@Chris_Sciove lol took that n dropped out
0	@_Jordyynnn lol you bugging acting like you don't be having nobody on pause
3	This #Healthcare #job might be a great fit for you: Clinical Enrollment Specialist - https://t.co/wBpOjGXkVJ #NewHaven, CT #Hiring
0	May the Fourth be with you! @ Nease &amp; Higginbotham Orthodontics https://t.co/RqvboWpPzl
0	Never trust a nigga that wears color contacts
3	Fail To Remain Property Damage Collision | Royal York Rd &amp; Lawrence Ave W [HP] 05/04 17:41 #Humber_Heights_Westmount #Toronto
3	#rainyday #rain #life #lifestyle #flowers #spring @ Acton, Massachusetts https://t.co/IUUZ0LZGu7
3	Today is #MayThe4thBeWithYou . That makes tomorrow Cinque De Mayo. And the fifth may be in me.
0	Overwatch open beta is in one hour!
0	@rose10052 @herself311 @DrSueDVM Don has a 70% disapproval  ratings with womEn!
0	@SMShow your going to see a lot more of this if Donald makes it https://t.co/iWDT6Ch2Is
0	my wcw likes her own instagram posts
3	See our latest #Brea, CA #job and click to apply: Division Warehouse Process Manager - https://t.co/iZnu3uxRJg #Transportation #Hiring
0	@legalbeaner yes he would dammit
0	@artuso_joey told you https://t.co/Sa34WdzrC1
3	Lmao fucking trash @SOLELINKS they are sending cancellation emails as we speak https://t.co/WPCMPQeo5w
0	@MakeItRankk he's callin you daddy I'm dead
0	Ouch https://t.co/AsDCdX7s7Z
3	Is it weird to dm someone and say "hi your pretty, your tweets are relatable af, let's be friends"
0	@SkylarNapier hope you don't #ignore me :-(
0	My teacher said I was lucky to do my book report on George W. Bush since he was the best president. #TheScaryThingsKidsSay
0	@PattyWhite_NYM Haley would be good choice. If not then I'd go with LeslieinFtLee
0	@emilynoellexoxo omg u have some really REALLY good ones there!
0	@XO_Alondraa cause you in school?
3	If alien beings ever studied Twitter, based on people's avatars, they'd surmise that the bald eagle is a symbol of hate and intolerance.
0	@TaylorAleo14 @Bailee545 I hate her too
0	@apparchivist it was at the top of the list of search results! :)
3	Girls: Cox 1-0 Landstown 24' Abbey Faro's shot from outside the area is saved by Jasmine Crawley
0	What if @flumemusic brings @porterrobinson on tour with him.....
0	my ankles are crying
0	@CeDD_SAYS back in the saddle again Ced! Hit me up if you get back in the 480 at all.
0	@LiveNation @the1975 oh my god i hope i win
0	at the top, its just us nigga. https://t.co/BEwbgNoY8o
0	@MikeBellATL you've got that depth chart jacked up!
3	Trumpy be drooling and driveling again. Can someone get him a fresh bib please? https://t.co/n5vB6suA2l
0	I be saying this https://t.co/fRGBMVkbkz
3	We'll build this love from the ground up. Now 'til forever. It's all of me, all of you. Just take my hand.
0	@smerconish nice setup
0	When I showed her I could rap , She said U a bad nigga.. I said what about ya man? She said FUCK THAT NIGGA
0	Try https://t.co/2CiEl1FCAw Chicken, Ribs, Chops and More #Chicken #menu
3	How is the 8% increase a fix for the 1/3 of the districts in that lose money ? Or my distinct that gets $9000. https://t.co/LaXxZHljmr
0	Finally awake
0	Me this point in the school year https://t.co/jLSc5PG9TN
0	24) biggest mistake ?
